OrderDate,SalesPrice
11/2/2017,700
11/3/2017,950
11/5/2017,1000
11/9/2017,738
11/11/2017,720
11/13/2017,868
11/14/2017,800
11/15/2017,840
11/15/2017,900
11/16/2017,650
11/16/2017,750
11/16/2017,780
11/16/2017,850
11/16/2017,700
11/16/2017,666
11/16/2017,800
11/16/2017,605
11/16/2017,600
11/16/2017,800
11/17/2017,599
11/17/2017,590
11/17/2017,620
11/17/2017,630
11/17/2017,610
11/17/2017,545
11/17/2017,585
11/18/2017,525
11/18/2017,551
11/18/2017,510
11/18/2017,570
11/18/2017,480
11/18/2017,560
11/18/2017,510
11/18/2017,565
11/18/2017,500
11/18/2017,550
11/18/2017,589
11/18/2017,565
11/18/2017,599
11/19/2017,470
11/19/2017,520
11/19/2017,475
11/19/2017,480
11/19/2017,520
11/19/2017,530
11/19/2017,430
11/19/2017,503
11/19/2017,475
11/20/2017,564
11/20/2017,530
11/20/2017,474
11/20/2017,488
11/20/2017,490
11/20/2017,500
11/20/2017,486
11/20/2017,525
11/20/2017,500
11/20/2017,525
11/20/2017,500
11/20/2017,498
11/20/2017,435
11/20/2017,525
11/21/2017,505
11/21/2017,500
11/21/2017,515
11/21/2017,520
11/21/2017,570
11/21/2017,549
11/21/2017,500
11/21/2017,544
11/21/2017,600
11/21/2017,460
11/22/2017,471
11/22/2017,525
11/22/2017,485
11/22/2017,520
11/22/2017,503
11/22/2017,520
11/23/2017,521
11/23/2017,540
11/23/2017,520
11/23/2017,465
11/23/2017,540
11/24/2017,486
11/24/2017,503
11/24/2017,499
11/24/2017,480
11/24/2017,475
11/24/2017,505
11/24/2017,521
11/24/2017,480
11/24/2017,500
11/24/2017,500
11/24/2017,505
11/24/2017,509
11/25/2017,495
11/25/2017,480
11/25/2017,485
11/25/2017,486
11/25/2017,494
11/25/2017,520
11/25/2017,520
11/25/2017,450
11/26/2017,510
11/26/2017,510
11/26/2017,499
11/26/2017,486
11/26/2017,513
11/27/2017,450
11/27/2017,485
11/27/2017,470
11/27/2017,460
11/27/2017,500
11/27/2017,480
11/27/2017,490
11/27/2017,598
11/27/2017,480
11/27/2017,455
11/27/2017,470
11/28/2017,494
11/28/2017,450
11/28/2017,475
11/28/2017,430
11/28/2017,472
11/28/2017,490
11/28/2017,440
11/28/2017,450
11/28/2017,460
11/28/2017,480
11/29/2017,493
11/29/2017,469
11/29/2017,475
11/29/2017,475
11/29/2017,480
11/29/2017,466
11/29/2017,490
11/29/2017,499
11/30/2017,495
11/30/2017,485
11/30/2017,495
11/30/2017,482
11/30/2017,500
11/30/2017,489
11/30/2017,460
11/30/2017,445
12/1/2017,480
12/1/2017,460
12/1/2017,473
12/1/2017,465
12/1/2017,455
12/1/2017,470
12/1/2017,500
12/1/2017,489
12/2/2017,485
12/3/2017,480
12/3/2017,450
12/3/2017,500
12/3/2017,479
12/3/2017,480
12/4/2017,489
12/4/2017,540
12/4/2017,470
12/4/2017,465
12/4/2017,485
12/4/2017,466
12/5/2017,491
12/5/2017,479
12/5/2017,475
12/5/2017,515
12/5/2017,500
12/5/2017,482
12/6/2017,490
12/6/2017,500
12/6/2017,481
12/6/2017,490
12/7/2017,499
12/7/2017,544
12/7/2017,499
12/7/2017,540
12/8/2017,486
12/8/2017,520
12/8/2017,481
12/8/2017,460
12/8/2017,460
12/9/2017,500
12/9/2017,520
12/9/2017,630
12/10/2017,509
