OrderDate,SalesPrice
9/9/2017,1100
9/10/2017,999
9/12/2017,1000
9/14/2017,985
9/25/2017,1455
10/13/2017,951
10/13/2017,936
10/14/2017,1036
10/17/2017,1149
10/30/2017,1112
10/31/2017,1129
11/8/2017,1199
11/9/2017,960
11/12/2017,1020
11/22/2017,987
11/23/2017,1075
11/24/2017,1105
11/25/2017,940
11/25/2017,981
11/26/2017,900
11/27/2017,935
11/27/2017,880
12/5/2017,970
12/12/2017,951
12/14/2017,775
12/17/2017,795
12/19/2017,1020
12/20/2017,950
12/22/2017,900
12/27/2017,1000
1/6/2018,975
1/8/2018,1069
1/10/2018,1030
1/11/2018,1185
1/19/2018,1000
1/29/2018,1020
2/1/2018,1095
2/2/2018,1200
2/7/2018,980
2/8/2018,1080
2/15/2018,1400
2/16/2018,1090
3/8/2018,970
3/24/2018,920
3/25/2018,994
3/27/2018,916
4/3/2018,1200
4/4/2018,1005
4/4/2018,945
4/17/2018,1190
4/18/2018,800
4/21/2018,1293
4/29/2018,1050
5/5/2018,1000
5/7/2018,1050
5/12/2018,1020
5/13/2018,900
5/21/2018,910
5/30/2018,963
5/31/2018,1045
6/2/2018,995
6/8/2018,999
6/20/2018,1048
6/22/2018,965
7/2/2018,1224
7/12/2018,975
7/23/2018,1190
7/24/2018,1150
8/4/2018,950
8/15/2018,825
8/17/2018,999
8/21/2018,980
8/26/2018,1340
8/30/2018,1200
8/31/2018,1039
9/5/2018,1040
9/9/2018,870
9/17/2018,875
9/20/2018,925
9/28/2018,1050
10/3/2018,856
10/9/2018,1099
10/9/2018,989
10/10/2018,1000
10/13/2018,1112
10/20/2018,1090
10/28/2018,999
10/31/2018,850
10/31/2018,951
10/31/2018,775
11/1/2018,801
11/3/2018,818
11/4/2018,800
11/5/2018,800
11/5/2018,817
11/7/2018,850
11/13/2018,850
11/15/2018,869
11/16/2018,900
11/23/2018,900
11/24/2018,783
11/25/2018,1248
11/26/2018,875
11/26/2018,800
11/28/2018,900
12/2/2018,895
12/3/2018,750
12/7/2018,675
12/10/2018,755
12/11/2018,950
12/12/2018,1046
12/18/2018,900
12/27/2018,865
1/2/2019,900
1/2/2019,1200
1/8/2019,995
1/13/2019,1020
1/26/2019,831
2/2/2019,850
2/6/2019,799
2/8/2019,980
2/12/2019,805
